

"NE Operation Log Records_20210611_184457"
"Save Time: 2021-06-11 18:45:07"
"User Name:admin"
""

"Total 3,099 Records"

"User","User Type","Terminal","Start Time","End Time","Result","Command","Rollback Command","Information","NE Type","NE Name"
minjaj,EMS,10.12.15.219,2021-05-18 11:28:10,2021-05-18 11:28:10,Succeeded,interface LoopBack902&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:25:00,2021-05-18 11:25:00,Succeeded,tracert -a 10.140.34.254 -vpn-instance EPC_IPSEC_TRAFFIC 102.69.165.103&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:24:44,2021-05-18 11:24:44,Succeeded,ip route-static vpn-instance EPC_IPSEC_TRAFFIC 102.69.165.103 255.255.255.255 10.155.213.62&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:21:37,2021-05-18 11:21:37,Succeeded,system-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
EMS\sshirima,EMS,192.168.104.37,2021-05-25 00:08:41,2021-05-25 00:08:41,Succeeded,DSP DMLNK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Operation succeeded(0),USN,KwaleUSN9810
EMS\sshirima,EMS,192.168.104.37,2021-05-25 00:22:21,2021-05-25 00:22:21,Succeeded,"DSP MMCTX: QUERYOPT=BYIMSI, IMSI=""640045015983453"";&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Operation succeeded(0),USN,KwaleUSN9810
minjaj,EMS,10.12.14.99,2021-05-04 14:36:29,2021-05-04 14:36:29,Succeeded,"LGI:op=""minjaj"",PWD=""*****"",DN=EMS,ENCRYPTPWD=Plaintext,SER=""10.12.14.99---O&M System"",AUTHTYPE=CHAP,RAND=""3A430149D50631B5B58B0EA2BD99E44D"",SID=4252547285;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:32:50,2021-05-04 14:32:50,Succeeded,SET LINK:;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:32:49,2021-05-04 14:32:49,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=4252547285;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:32:41,2021-05-04 14:32:41,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.14.99---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=PUBLICKEY,RAND=""578445AE8AD00EBFFB6B923CBF82A181"",SID=4252547285;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:13:42,2021-05-04 14:13:42,Succeeded,quit, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:13:26,2021-05-04 14:13:26,Succeeded,quit, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:13:25,2021-05-04 14:13:25,Succeeded,acl number 2061, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:11:07,2021-05-04 14:11:07,Succeeded,SET LINK:;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:11:06,2021-05-04 14:11:06,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=1837957857;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:10:53,2021-05-04 14:10:53,Succeeded,SET LINK:;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:10:50,2021-05-04 14:10:50,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:09:54,2021-05-04 14:09:54,Succeeded,"LGI:op=""minjaj"",PWD=""*****"",DN=EMS,ENCRYPTPWD=Plaintext,SER=""10.12.14.99---O&M System"",AUTHTYPE=CHAP,RAND=""29D226466B1684877B1C07760FA6405D"",SID=1672049937;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:09:45,2021-05-04 14:09:45,Succeeded,"LST MUSTMODPWD:OP=""minjaj"";", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.14.99,2021-05-04 14:09:38,2021-05-04 14:09:38,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.14.99---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=PUBLICKEY,RAND=""6FB52F3C905512F3A057F7DCA4A7C454"",SID=1672049937;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 14:07:40,2021-05-18 14:07:40,Succeeded,SET LINK:;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 14:07:38,2021-05-18 14:07:38,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=2089208696;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 12:50:33,2021-05-18 12:50:33,Succeeded,tracert -a 10.145.4.254 -vpn-instance VPN_MORUWASA 41.223.4.97, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 12:36:15,2021-05-18 12:36:15,Succeeded,ping -a 10.145.4.254 -vpn-instance VPN_MORUWASA 41.223.4.97, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 12:34:29,2021-05-18 12:34:29,Succeeded,tracert -a 10.145.4.254 -vpn-instance VPN_MORUWASA 41.223.4.97, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 12:22:52,2021-05-18 12:22:52,Succeeded,tracert -a 10.140.34.254 -vpn-instance EPC_IPSEC_TRAFFIC 41.223.4.97, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 12:15:29,2021-05-18 12:15:29,Succeeded,"LST MUSTMODPWD:OP=""minjaj"";", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 12:15:22,2021-05-18 12:15:22,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.15.219---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=UNLOCK,RAND=""29715FF00BE835F761397AECB70F2268"",SID=2089208696;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:09:46,2021-05-18 11:09:46,Succeeded,ping -a 10.140.34.254 -vpn-instance EPC_IPSEC_TRAFFIC 41.223.4.97, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:05:07,2021-05-18 11:05:07,Succeeded,quit, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:04:57,2021-05-18 11:04:57,Succeeded,access-view, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:04:47,2021-05-18 11:04:47,Succeeded,ip route-static vpn-instance EPC_IPSEC_TRAFFIC 197.250.65.178 255.255.255.255 10.155.213.58 description VODA-DNS-02-KWALE NE-40E-01, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:04:46,2021-05-18 11:04:46,Succeeded,ip route-static vpn-instance EPC_IPSEC_TRAFFIC 41.223.4.97 255.255.255.255 10.155.213.58 description VODA-DNS-01-KWALE NE-40E-01, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:02:57,2021-05-18 11:02:57,Succeeded,quit, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:01:44,2021-05-18 11:01:44,Succeeded,deactive pdpcontext msisdn 255745373747, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:01:08,2021-05-18 11:01:08,Succeeded,quit, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 11:00:07,2021-05-18 11:00:07,Succeeded,apn amanabank, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:59:51,2021-05-18 10:59:51,Succeeded,apn amanabank, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:47:06,2021-05-18 10:47:06,Succeeded,apn teamwork, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:46:55,2021-05-18 10:46:55,Succeeded,quit, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:46:50,2021-05-18 10:46:50,Succeeded,apn amanabank, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:46:43,2021-05-18 10:46:43,Succeeded,apn teamwork, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:46:37,2021-05-18 10:46:37,Succeeded,quit, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:33:26,2021-05-18 10:33:26,Succeeded,"CRE TRC_USER:OP=MSISDN,MSISDN=""255745373747"",MT=GTPC-1&AAA-1&SCEF-1&UP-1&DOWN-1&LPUv4_UP-1&LPUv4_DOWN-1&GY-1&PPP-1&L2TP-1&GX-1&GXC-1&DHCPV4-1&DHCPV6-1&IPV6-1&S6B-1&PMIPV6-1&ICAP-1&S18-1&EMS_SIGNALING-1&EMS_SA-1&EMS_DROP_DATA-1&MSE_UP-1&MSE_DOWN-1&EMS_MSE_DROP_DATA-1&NAP_UP-1&NAP_DOWN-1&EMS_WO_DATA-1&EMS_VO_DATA-1&EMS_NAP_DROP_DATA-1&EMS_MSE_TCPPROXY-1&EMS_MSE_MSD-1&EMS_ICAP_MESSAGE-1&EMS_RESERVE-1&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:07:18,2021-05-18 10:07:18,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:07:16,2021-05-18 10:07:16,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=2089208696;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:06:46,2021-05-18 10:06:46,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 10:06:44,2021-05-18 10:06:44,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:53:24,2021-05-18 09:53:24,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.15.219---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=PUBLICKEY,RAND=""04991E37F40251D22DBF490052B57711"",SID=24971009;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:53:08,2021-05-18 09:53:08,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:53:07,2021-05-18 09:53:07,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=2610299794;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:52:58,2021-05-18 09:52:58,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.15.219---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=PUBLICKEY,RAND=""FC80A4AC81A69FDFFCC15223F04C9460"",SID=2610299794;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:52:02,2021-05-18 09:52:02,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:52:00,2021-05-18 09:52:00,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=3905855029;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:51:52,2021-05-18 09:51:52,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:51:51,2021-05-18 09:51:51,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=CHAP,HASHAL=SHA256,SID=197421108;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:51:44,2021-05-18 09:51:44,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:51:42,2021-05-18 09:51:42,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:48:36,2021-05-18 09:48:36,Succeeded,"LGI:op=""minjaj"",PWD=""*****"",DN=EMS,ENCRYPTPWD=Plaintext,SER=""10.12.15.219---O&M System"",AUTHTYPE=CHAP,RAND=""B050F003BFC4E8B1C39284439E5AA396"",SID=1705140597;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:48:28,2021-05-18 09:48:28,Succeeded,"LST MUSTMODPWD:OP=""minjaj"";&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:48:24,2021-05-18 09:48:24,Succeeded,"LGI:op=""minjaj"",PWD=""*****"",DN=EMS,ENCRYPTPWD=Plaintext,SER=""10.12.15.219---O&M System"",AUTHTYPE=CHAP,RAND=""9B788879F87E2DAB8065F6CB7893F578"",SID=1455118326;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:48:21,2021-05-18 09:48:21,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:48:18,2021-05-18 09:48:18,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:48:08,2021-05-18 09:48:08,Succeeded,SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:48:06,2021-05-18 09:48:06,Succeeded,"LGI REQUEST:OP=""minjaj"",DN=EMS,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:46:05,2021-05-18 09:46:05,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.15.219---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=PUBLICKEY,RAND=""530E54C34FD955BE090A609C129BC630"",SID=381427358;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:39:16,2021-05-18 09:39:16,Succeeded,undo ip route-static vpn-instance EPC_IPSEC_TRAFFIC 197.250.65.178 255.255.255.255 10.155.213.58&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:38:43,2021-05-18 09:38:43,Succeeded,undo ip route-static vpn-instance EPC_IPSEC_TRAFFIC 41.223.4.97 255.255.255.255 10.155.213.58&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:36:54,2021-05-18 09:36:54,Succeeded,dns ipv4 primary-ip 102.69.164.2 secondary-ip 102.69.167.2&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:35:35,2021-05-18 09:35:35,Succeeded,system-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:28:22,2021-05-18 09:28:22,Succeeded,"CRE TRC_USER:OP=MSISDN,MSISDN=""255745373747"",MT=GTPC-1&AAA-1&SCEF-1&UP-1&DOWN-1&LPUv4_UP-1&LPUv4_DOWN-1&GY-1&PPP-1&L2TP-1&GX-1&GXC-1&DHCPV4-1&DHCPV6-1&IPV6-1&S6B-1&PMIPV6-1&ICAP-1&S18-1&EMS_SIGNALING-1&EMS_SA-1&EMS_DROP_DATA-1&MSE_UP-1&MSE_DOWN-1&EMS_MSE_DROP_DATA-1&NAP_UP-1&NAP_DOWN-1&EMS_WO_DATA-1&EMS_VO_DATA-1&EMS_NAP_DROP_DATA-1&EMS_MSE_TCPPROXY-1&EMS_MSE_MSD-1&EMS_ICAP_MESSAGE-1&EMS_RESERVE-1&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:28:13,2021-05-18 09:28:13,Succeeded,"LGI:op=""minjaj"",PWD=""*****"",DN=EMS,ENCRYPTPWD=Plaintext,SER=""10.12.15.219---O&M System"",AUTHTYPE=CHAP,RAND=""F1AF5EA7581A239ACF6AE6F07FF179CE"",SID=1611268409;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:28:01,2021-05-18 09:28:01,Succeeded,"LST MUSTMODPWD:OP=""minjaj"";&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:27:42,2021-05-18 09:27:42,Succeeded,"LGI:OP=""minjaj"",PWD =""*****"",SER=""10.12.15.219---O&M System"",DN=EMS,ENCRYPTPWD=Plaintext,AUTHTYPE=PUBLICKEY,RAND=""54D3F3144CB5D35B2918AD131448B72F"",SID=1611268409;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:22:49,2021-05-18 09:22:49,Succeeded,quit&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:22:30,2021-05-18 09:22:30,Succeeded,lock disable&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:21:31,2021-05-18 09:21:31,Succeeded,quit&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:20:33,2021-05-18 09:20:33,Succeeded,access-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:20:24,2021-05-18 09:20:24,Succeeded,lock enable&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:17:43,2021-05-18 09:17:43,Succeeded,system-view&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:15:17,2021-05-18 09:15:17,Succeeded,quit&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:14:36,2021-05-18 09:14:36,Succeeded,apn amanabank&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:14:18,2021-05-18 09:14:18,Succeeded,"CRE TRC_USER:OP=MSISDN,MSISDN=""255745373747"",MT=GTPC-1&AAA-1&SCEF-1&UP-1&DOWN-1&LPUv4_UP-1&LPUv4_DOWN-1&GY-1&PPP-1&L2TP-1&GX-1&GXC-1&DHCPV4-1&DHCPV6-1&IPV6-1&S6B-1&PMIPV6-1&ICAP-1&S18-1&EMS_SIGNALING-1&EMS_SA-1&EMS_DROP_DATA-1&MSE_UP-1&MSE_DOWN-1&EMS_MSE_DROP_DATA-1&NAP_UP-1&NAP_DOWN-1&EMS_WO_DATA-1&EMS_VO_DATA-1&EMS_NAP_DROP_DATA-1&EMS_MSE_TCPPROXY-1&EMS_MSE_MSD-1&EMS_ICAP_MESSAGE-1&EMS_RESERVE-1&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;", ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:23,2021-05-18 09:08:23,Succeeded,quit&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:15,2021-05-18 09:08:15,Succeeded,ospf network-type p2p&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:14,2021-05-18 09:08:14,Succeeded,ip address 10.155.213.61 255.255.255.252&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:13,2021-05-18 09:08:13,Succeeded,description for ETHTRUNK2_KWLNE40E-02_EPC_IPSEC_DNS_TRAFFIC&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:12,2021-05-18 09:08:12,Succeeded,interface Eth-Trunk2.3468&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:11,2021-05-18 09:08:11,Succeeded,ospf dr-priority 0&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:10,2021-05-18 09:08:10,Succeeded,ospf cost 200&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:09,2021-05-18 09:08:09,Succeeded,ip binding vpn-instance EPC_IPSEC_TRAFFIC&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
minjaj,EMS,10.12.15.219,2021-05-18 09:08:08,2021-05-18 09:08:08,Succeeded,vlan-type dot1q 3468&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;, ,Execution succeeded,UGW,Kwale_UGW
